,afterHoursDistance,afterHoursDrivingDuration,afterHoursEnd,afterHoursStart,afterHoursStopDuration,averageSpeed,distance,drivingDuration,engineHours,idlingDuration,isSeatBeltOff,maximumSpeed,nextTripStart,speedRange1,speedRange1Duration,speedRange2,speedRange2Duration,speedRange3,speedRange3Duration,start,stop,stopDuration,stopPoint,workDistance,workDrivingDuration,workStopDuration,device,driver,id
5041,0.0,00:00:00,False,False,00:00:00,1.4099133,0.04386397,00:01:52,68449320.0,00:05:03,False,7,2022-06-08 17:40:42.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:29:59+00:00,2022-06-08 17:31:51+00:00,00:08:51.063000,"{'x': -73.70317077636719, 'y': 45.46710968017578}",0.04386397,00:01:52,00:08:51.063000,{'id': 'b53'},UnknownDriverId,b13D9DD0
5042,0.0,00:00:00,False,False,00:00:00,41.1036,28.818192,00:42:04,68563804.0,00:09:52,False,96,2022-06-08 17:42:22+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 16:50:26+00:00,2022-06-08 17:32:30+00:00,00:09:52,"{'x': -73.86775207519531, 'y': 45.697383880615234}",28.818192,00:42:04,00:09:52,{'id': 'b71'},"{'id': 'b116', 'isDriver': True}",b13D22E7
5043,0.0,00:00:00,False,False,00:00:00,31.075386,9.995372,00:19:17.937000,59694480.0,00:00:23,False,83,2022-06-08 17:34:55.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:13:51.063000+00:00,2022-06-08 17:33:09+00:00,00:01:46.063000,"{'x': -73.70388793945312, 'y': 45.46757125854492}",9.995372,00:19:17.936999,00:01:46.063000,{'id': 'bC6'},UnknownDriverId,b13D2177
5044,0.0,00:00:00,False,False,00:00:00,20.894133,1.3925766,00:03:59.937000,1620239.937,00:11:45,False,74,2022-06-08 17:45:34+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:29:49.063000+00:00,2022-06-08 17:33:49+00:00,00:11:45,"{'x': -73.71044158935547, 'y': 45.456485748291016}",1.3925766,00:03:59.937000,00:11:45,{'id': 'b145A'},"{'id': 'b6D', 'isDriver': True}",b13D23C3
5045,0.0,00:00:00,False,False,00:00:00,41.69215,18.355398,00:26:24.937000,687024.937,00:03:21,False,103,2022-06-08 17:37:23+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:07:37.063000+00:00,2022-06-08 17:34:02+00:00,00:03:21,"{'x': -73.82807159423828, 'y': 45.46040344238281}",18.355398,00:26:24.936999,00:03:21,{'id': 'bB0'},"{'id': 'b82', 'isDriver': True}",b13D21DD
5046,0.0,00:00:00,False,False,00:00:00,1.4513996,0.1338259,00:05:31.937000,41645131.937,00:10:19,False,20,2022-06-08 17:44:48+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:28:57.063000+00:00,2022-06-08 17:34:29+00:00,00:10:19,"{'x': -72.73494720458984, 'y': 45.30621337890625}",0.1338259,00:05:31.937000,00:10:19,{'id': 'b3F'},"{'id': 'b23', 'isDriver': True}",b13D23A4
5047,0.0,00:00:00,False,False,00:00:00,18.75144,3.510358,00:11:13.937000,20751480.0,00:00:04,False,55,2022-06-08 17:49:48.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:24:04.063000+00:00,2022-06-08 17:35:18+00:00,00:14:30.063000,"{'x': -73.73161315917969, 'y': 45.50041580200195}",3.510358,00:11:13.937000,00:14:30.063000,{'id': 'bD9'},UnknownDriverId,b13D24C9
5048,0.0,00:00:00,False,False,00:00:00,3.03727,0.012602139,00:00:14.937000,39816014.937,00:05:42,False,3,2022-06-08 17:41:06+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:35:09.063000+00:00,2022-06-08 17:35:24+00:00,00:05:42,"{'x': -73.6710433959961, 'y': 45.501976013183594}",0.012602139,00:00:14.937000,00:05:42,{'id': 'b26'},UnknownDriverId,b13D22DB
5049,0.0,00:00:00,False,False,00:00:00,8.913929,0.21541995,00:01:27,58383720.0,00:12:23,False,16,2022-06-08 18:54:08.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:34:00+00:00,2022-06-08 17:35:27+00:00,01:18:41.063000,"{'x': -73.70132446289062, 'y': 45.45477294921875}",0.21541995,00:01:27,01:18:41.063000,{'id': 'b5C'},UnknownDriverId,b13D337A
5050,0.0,00:00:00,False,False,00:00:00,2.1688416,0.09277823,00:02:34,9945140.873,00:07:06,False,11,2022-06-08 17:42:36+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:32:56+00:00,2022-06-08 17:35:30+00:00,00:07:06,"{'x': -73.671630859375, 'y': 45.49114990234375}",0.09277823,00:02:34,00:07:06,{'id': 'bBF'},UnknownDriverId,b13D22FC
5051,0.0,00:00:00,False,False,00:00:00,25.251497,13.6498375,00:32:26,32253626.0,00:04:27,False,85,2022-06-08 17:40:23+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:03:30+00:00,2022-06-08 17:35:56+00:00,00:04:27,"{'x': -73.7016830444336, 'y': 45.45497512817383}",13.6498375,00:32:26,00:04:27,{'id': 'b56'},"{'id': 'b1EA', 'isDriver': True}",b13D2286
5052,0.0,00:00:00,False,False,00:00:00,19.134415,1.7646183,00:05:32,21066394.937,00:08:52,False,77,2022-06-08 17:45:39+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:31:15+00:00,2022-06-08 17:36:47+00:00,00:08:52,"{'x': -73.70954132080078, 'y': 45.45656204223633}",1.7646183,00:05:32,00:08:52,{'id': 'b44'},"{'id': 'b85', 'isDriver': True}",b13D23E6
5053,0.0,00:00:00,False,False,00:00:00,21.378002,1.8282527,00:05:07.873000,21087000.0,00:00:13,False,53,2022-06-08 17:41:20.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:31:41.127000+00:00,2022-06-08 17:36:49+00:00,00:04:31.063000,"{'x': -73.69784545898438, 'y': 45.45827865600586}",1.8282527,00:05:07.873000,00:04:31.063000,{'id': 'b48'},"{'id': 'b6C', 'isDriver': True}",b13D2314
5054,0.0,00:00:00,False,False,00:00:00,2.6283696,0.06570924,00:01:30,65136600.0,00:23:50,False,4,2022-06-08 18:01:43+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:35:26+00:00,2022-06-08 17:36:56+00:00,00:24:47,"{'x': -73.66510009765625, 'y': 45.49647521972656}",0.06570924,00:01:30,00:24:47,{'id': 'b74'},UnknownDriverId,b13D27BB
5055,0.0,00:00:00,False,False,00:00:00,5.5236506,0.06885077,00:00:44.873000,5769360.0,00:00:05,False,14,2022-06-08 17:41:15.127000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:36:35.127000+00:00,2022-06-08 17:37:20+00:00,00:03:55.127000,"{'x': -73.70173645019531, 'y': 45.4548225402832}",0.06885077,00:00:44.873000,00:03:55.127000,{'id': 'bB8'},UnknownDriverId,b13D230D
5056,0.0,00:00:00,False,False,00:00:00,3.8340971,0.11069571,00:01:43.937000,9811903.937,00:04:57,False,12,2022-06-08 17:42:33+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:35:52.063000+00:00,2022-06-08 17:37:36+00:00,00:04:57,"{'x': -73.70153045654297, 'y': 45.454898834228516}",0.11069571,00:01:43.937000,00:04:57,{'id': 'bB2'},UnknownDriverId,b13D22F6
5057,0.0,00:00:00,False,False,00:00:00,2.4744117,0.018558089,00:00:27,687600.0,00:05:32,False,3,2022-06-08 17:49:19.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:37:23+00:00,2022-06-08 17:37:50+00:00,00:11:29.063000,"{'x': -73.82799530029297, 'y': 45.46037673950195}",0.018558089,00:00:27,00:11:29.063000,{'id': 'bB0'},"{'id': 'b82', 'isDriver': True}",b13D24BA
5058,0.0,00:00:00,False,False,00:00:00,3.6971948,0.23518267,00:03:49,65176560.0,00:00:15,False,12,2022-06-08 18:32:55.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:34:16+00:00,2022-06-08 17:38:05+00:00,00:54:50.063000,"{'x': -73.7021713256836, 'y': 45.466468811035156}",0.23518267,00:03:49,00:54:50.063000,{'id': 'b5D'},UnknownDriverId,b13D2EFE
5059,0.0,00:00:00,False,False,00:00:00,31.550434,6.8797474,00:13:05,73719720.0,00:02:13,False,79,2022-06-08 17:48:55.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:25:01+00:00,2022-06-08 17:38:06+00:00,00:10:49.063000,"{'x': -73.66484832763672, 'y': 45.49634552001953}",6.8797474,00:13:05,00:10:49.063000,{'id': 'b5A'},UnknownDriverId,b13D24A8
5060,0.0,00:00:00,False,False,00:00:00,71.75398,136.53062,01:54:09.937000,475920.0,00:00:26,False,105,2022-06-08 18:34:22.127000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 15:44:40.063000+00:00,2022-06-08 17:38:50+00:00,00:55:32.127000,"{'x': -75.12752532958984, 'y': 44.94497299194336}",136.53062,01:54:09.937000,00:55:32.127000,{'id': 'bC'},"{'id': 'b16F', 'isDriver': True}",b13D2F8C
5061,0.0,00:00:00,False,False,00:00:00,2.5267956,0.16770694,00:03:58.937000,59694840.0,00:03:05,False,11,2022-06-08 17:48:58.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:34:55.063000+00:00,2022-06-08 17:38:54+00:00,00:10:04.063000,"{'x': -73.70345306396484, 'y': 45.467315673828125}",0.16770694,00:03:58.937000,00:10:04.063000,{'id': 'bC6'},UnknownDriverId,b13D24B5
5062,0.0,00:00:00,False,False,00:00:00,4.409097,1.201479,00:16:21,36080280.0,00:00:35,False,35,2022-06-08 17:45:50.127000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:23:10+00:00,2022-06-08 17:39:31+00:00,00:06:19.127000,"{'x': -73.70201873779297, 'y': 45.45515441894531}",1.201479,00:16:21,00:06:19.127000,{'id': 'b5E'},UnknownDriverId,b13D23FB
5063,0.0,00:00:00,False,False,00:00:00,5.473424,0.04855687,00:00:31.937000,1005871.937,00:03:45,False,2,2022-06-08 17:43:20+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:39:03.063000+00:00,2022-06-08 17:39:35+00:00,00:03:45,"{'x': -73.69879150390625, 'y': 45.613285064697266}",0.04855687,00:00:31.937000,00:03:45,{'id': 'bA6'},UnknownDriverId,b13D2366
5064,0.0,00:00:00,False,False,00:00:00,7.565,0.10270118,00:00:48.873000,99744528.873,00:11:42,False,10,2022-06-08 17:51:50+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:39:19.127000+00:00,2022-06-08 17:40:08+00:00,00:11:42,"{'x': -72.44610595703125, 'y': 45.94915771484375}",0.10270118,00:00:48.873000,00:11:42,{'id': 'b6D'},UnknownDriverId,b13D254D
5065,0.0,00:00:00,False,False,00:00:00,26.790165,3.21482,00:07:12,43522172.937,00:07:07,False,57,2022-06-08 17:47:19+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:33:00+00:00,2022-06-08 17:40:12+00:00,00:07:07,"{'x': -73.70838928222656, 'y': 45.49552536010742}",3.21482,00:07:12,00:07:07,{'id': 'bD6'},UnknownDriverId,b13D243E
5066,0.0,00:00:00,False,False,00:00:00,4.010464,0.011069995,00:00:09.937000,3511809.937,00:05:24,False,2,2022-06-08 17:46:36+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:41:02.063000+00:00,2022-06-08 17:41:12+00:00,00:05:24,"{'x': -72.70453643798828, 'y': 45.308929443359375}",0.011069995,00:00:09.937000,00:05:24,{'id': 'bA4'},"{'id': 'b69', 'isDriver': True}",b13D23C6
5067,0.0,00:00:00,False,False,00:00:00,42.082275,15.873632,00:22:37.937000,23045760.0,00:00:16,False,92,2022-06-08 17:54:29.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:19:01.063000+00:00,2022-06-08 17:41:39+00:00,00:12:50.063000,"{'x': -73.73137664794922, 'y': 45.50044250488281}",15.873632,00:22:37.936999,00:12:50.063000,{'id': 'bD2'},UnknownDriverId,b13D25D7
5068,0.0,00:00:00,False,False,00:00:00,12.884226,5.267762,00:24:31.873000,42771991.873,00:11:21,False,53,2022-06-08 17:53:24+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:17:31.127000+00:00,2022-06-08 17:42:03+00:00,00:11:21,"{'x': -73.5240707397461, 'y': 45.555198669433594}",5.267762,00:24:31.873000,00:11:21,{'id': 'b42'},"{'id': 'b88', 'isDriver': True}",b13D259E
5069,0.0,00:00:00,False,False,00:00:00,6.8685093,0.15442125,00:01:20.937000,68449400.937,00:05:34,False,18,2022-06-08 17:47:37+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:40:42.063000+00:00,2022-06-08 17:42:03+00:00,00:05:34,"{'x': -73.70391082763672, 'y': 45.46721267700195}",0.15442125,00:01:20.937000,00:05:34,{'id': 'b53'},UnknownDriverId,b13D9DD1
5070,0.0,00:00:00,False,False,00:00:00,11.514446,9.0002575,00:46:53.937000,25504133.937,00:05:15,False,72,2022-06-08 17:47:20+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 16:55:11.063000+00:00,2022-06-08 17:42:05+00:00,00:05:15,"{'x': -73.71294403076172, 'y': 45.46142578125}",9.0002575,00:46:53.937000,00:05:15,{'id': 'b8'},"{'id': 'b80', 'isDriver': True}",b13D2449
5071,0.0,00:00:00,False,False,03:55:51,3.1315498,0.064260274,00:01:13.873000,5769360.0,00:09:26,False,10,2022-06-09 00:55:51+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:41:15.127000+00:00,2022-06-08 17:42:29+00:00,07:13:22,"{'x': -73.70134735107422, 'y': 45.454795837402344}",0.064260274,00:01:13.873000,03:17:31,{'id': 'bB8'},UnknownDriverId,b13D6CBB
5072,0.0,00:00:00,False,False,00:00:00,2.2657135,0.0679714,00:01:48,39816464.937,00:15:29,False,5,2022-06-08 17:58:23+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:41:06+00:00,2022-06-08 17:42:54+00:00,00:15:29,"{'x': -73.67131805419922, 'y': 45.50251388549805}",0.0679714,00:01:48,00:15:29,{'id': 'b26'},UnknownDriverId,b13D26A9
5073,0.0,00:00:00,False,False,00:00:00,2.5190675,0.025890417,00:00:37,9812520.0,00:00:08,False,8,2022-06-08 17:50:11.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:42:33+00:00,2022-06-08 17:43:10+00:00,00:07:01.063000,"{'x': -73.70142364501953, 'y': 45.45484924316406}",0.025890417,00:00:37,00:07:01.063000,{'id': 'bB2'},UnknownDriverId,b13D24B7
5074,0.0,00:00:00,False,False,00:00:00,13.451621,0.23540337,00:01:03,68564880.0,00:07:16,False,14,2022-06-08 17:50:41+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:42:22+00:00,2022-06-08 17:43:25+00:00,00:07:16,"{'x': -73.8672866821289, 'y': 45.695716857910156}",0.23540337,00:01:03,00:07:16,{'id': 'b71'},"{'id': 'b116', 'isDriver': True}",b13D24F7
5075,0.0,00:00:00,False,False,00:00:00,24.128227,11.018135,00:27:23.937000,38456280.0,00:00:03,False,88,2022-06-08 17:49:48.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:16:18.063000+00:00,2022-06-08 17:43:42+00:00,00:06:06.063000,"{'x': -73.70201873779297, 'y': 45.455360412597656}",11.018135,00:27:23.936999,00:06:06.063000,{'id': 'b65'},UnknownDriverId,b13D2477
5076,0.0,00:00:00,False,False,00:00:00,52.739582,49.339886,00:56:07.937000,64817280.0,00:05:07,False,105,2022-06-08 17:48:51+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 16:47:36.063000+00:00,2022-06-08 17:43:44+00:00,00:05:07,"{'x': -73.7043685913086, 'y': 45.469825744628906}",49.339886,00:56:07.937000,00:05:07,{'id': 'bE'},UnknownDriverId,b13D2489
5077,0.0,00:00:00,False,False,00:00:00,43.864017,17.6545,00:24:08.937000,18923760.0,00:00:58,False,103,2022-06-08 17:57:09.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:19:41.063000+00:00,2022-06-08 17:43:50+00:00,00:13:19.063000,"{'x': -73.2094955444336, 'y': 45.560447692871094}",17.6545,00:24:08.936999,00:13:19.063000,{'id': 'b67'},UnknownDriverId,b13D2690
5078,0.0,00:00:00,False,False,00:00:00,17.308022,1.1250213,00:03:54,32255640.0,00:23:15,False,46,2022-06-08 18:14:45+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:40:23+00:00,2022-06-08 17:44:17+00:00,00:30:28,"{'x': -73.71038818359375, 'y': 45.456539154052734}",1.1250213,00:03:54,00:30:28,{'id': 'b56'},"{'id': 'b1EA', 'isDriver': True}",b13D2AAF
5079,0.0,00:00:00,False,False,00:00:00,4.3174973,0.16910197,00:02:21,1006237.937,00:03:54,False,14,2022-06-08 17:49:35+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:43:20+00:00,2022-06-08 17:45:41+00:00,00:03:54,"{'x': -73.69756317138672, 'y': 45.612388610839844}",0.16910197,00:02:21,00:03:54,{'id': 'bA6'},UnknownDriverId,b13D249C
5080,0.0,00:00:00,False,False,00:00:00,4.0357504,0.07735188,00:01:09,1620720.0,00:00:03,False,9,2022-06-08 17:47:07.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:45:34+00:00,2022-06-08 17:46:43+00:00,00:00:24.063000,"{'x': -73.71046447753906, 'y': 45.45600128173828}",0.07735188,00:01:09,00:00:24.063000,{'id': 'b145A'},"{'id': 'b6D', 'isDriver': True}",b13D241B
5081,0.0,00:00:00,False,False,00:00:00,8.705972,0.22459714,00:01:32.873000,36080372.873,00:34:20,False,13,2022-06-08 18:21:43+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:45:50.127000+00:00,2022-06-08 17:47:23+00:00,00:34:20,"{'x': -73.70145416259766, 'y': 45.45454025268555}",0.22459714,00:01:32.873000,00:34:20,{'id': 'b5E'},UnknownDriverId,b13D2CA8
5082,0.0,00:00:00,False,False,00:00:00,11.92284,2.4408703,00:12:17,41323680.0,00:00:09,False,53,2022-06-08 17:52:40.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:35:30+00:00,2022-06-08 17:47:47+00:00,00:04:53.063000,"{'x': -73.72382354736328, 'y': 45.49869918823242}",2.4408703,00:12:17,00:04:53.063000,{'id': 'bDE'},UnknownDriverId,b13D2565
5083,0.0,00:00:00,False,False,00:00:00,2.1331544,0.022516629,00:00:38,25504486.937,00:04:19,False,7,2022-06-08 17:52:17+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:47:20+00:00,2022-06-08 17:47:58+00:00,00:04:19,"{'x': -73.71297454833984, 'y': 45.46142578125}",0.022516629,00:00:38,00:04:19,{'id': 'b8'},"{'id': 'b80', 'isDriver': True}",b13D256C
5084,0.0,00:00:00,False,False,00:00:00,7.1347938,0.8263221,00:06:56.937000,21087360.0,00:00:14,False,53,2022-06-08 17:53:35.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:41:20.063000+00:00,2022-06-08 17:48:17+00:00,00:05:18.063000,"{'x': -73.7012710571289, 'y': 45.45469284057617}",0.8263221,00:06:56.937000,00:05:18.063000,{'id': 'b48'},"{'id': 'b6C', 'isDriver': True}",b13D255F
5085,0.0,00:00:00,False,False,00:00:00,44.30824,19.199461,00:25:59.937000,2098800.0,00:00:04,False,100,2022-06-08 18:16:08.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:22:36.063000+00:00,2022-06-08 17:48:36+00:00,00:27:32.063000,"{'x': -73.32508087158203, 'y': 45.584205627441406}",19.199461,00:25:59.936999,00:27:32.063000,{'id': 'bA5'},UnknownDriverId,b13D2B94
5086,0.0,00:00:00,False,False,00:00:00,5.2951746,1.784087,00:20:12.937000,4417692.937,00:06:28,False,18,2022-06-08 17:55:13+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:28:32.063000+00:00,2022-06-08 17:48:45+00:00,00:06:28,"{'x': -73.7053451538086, 'y': 45.45592498779297}",1.784087,00:20:12.936999,00:06:28,{'id': 'b5B'},"{'id': 'b7D', 'isDriver': True}",b13D25D0
5087,0.0,00:00:00,False,False,00:00:00,2.8110826,0.048363894,00:01:01.937000,19844341.937,00:06:00,False,9,2022-06-08 17:55:06+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:48:04.063000+00:00,2022-06-08 17:49:06+00:00,00:06:00,"{'x': -71.44374084472656, 'y': 46.7549934387207}",0.048363894,00:01:01.937000,00:06:00,{'id': 'b47'},"{'id': 'b11F', 'isDriver': True}",b13D25C7
5088,0.0,00:00:00,False,False,00:00:00,29.431765,23.234743,00:47:22,50353872.937,00:04:42,False,79,2022-06-08 17:53:56+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:01:52+00:00,2022-06-08 17:49:14+00:00,00:04:42,"{'x': -73.71726989746094, 'y': 45.461246490478516}",23.234743,00:47:22,00:04:42,{'id': 'b7'},UnknownDriverId,b13D9DFF
5089,0.0,00:00:00,False,False,00:00:00,11.164935,1.8389176,00:09:52.937000,14020432.937,00:04:27,False,48,2022-06-08 17:53:44+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:39:24.063000+00:00,2022-06-08 17:49:17+00:00,00:04:27,"{'x': -73.71560668945312, 'y': 45.459381103515625}",1.8389176,00:09:52.937000,00:04:27,{'id': 'b70'},UnknownDriverId,b13D25C3
5090,0.0,00:00:00,False,False,00:00:00,93.45317,229.71144,02:27:28.937000,2103120.0,00:04:20,False,107,2022-06-08 17:55:36.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 15:22:40.063000+00:00,2022-06-08 17:50:09+00:00,00:05:27.063000,"{'x': -72.73648834228516, 'y': 45.30078887939453}",229.71144,02:27:28.937000,00:05:27.063000,{'id': 'b1459'},"{'id': 'b61', 'isDriver': True}",b13D265A
5091,0.0,00:00:00,False,False,00:00:00,3.625035,0.03316605,00:00:32.937000,9812520.0,00:00:20,False,9,2022-06-08 18:41:14.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:50:11.063000+00:00,2022-06-08 17:50:44+00:00,00:50:30.063000,"{'x': -73.70155334472656, 'y': 45.4548225402832}",0.03316605,00:00:32.937000,00:50:30.063000,{'id': 'bB2'},UnknownDriverId,b13D30A7
5092,0.0,00:00:00,False,False,00:00:00,4.3369465,0.14087486,00:01:56.937000,73720080.0,00:00:14,False,12,2022-06-08 18:03:25.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:48:55.063000+00:00,2022-06-08 17:50:52+00:00,00:12:33.063000,"{'x': -73.66566467285156, 'y': 45.49678039550781}",0.14087486,00:01:56.937000,00:12:33.063000,{'id': 'b5A'},UnknownDriverId,b13D2817
5093,0.0,00:00:00,False,False,00:00:00,5.702549,0.20899367,00:02:11.937000,59694971.937,00:04:54,False,26,2022-06-08 17:56:04+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:48:58.063000+00:00,2022-06-08 17:51:10+00:00,00:04:54,"{'x': -73.70173645019531, 'y': 45.466190338134766}",0.20899367,00:02:11.937000,00:04:54,{'id': 'bC6'},UnknownDriverId,b13D25EE
5094,0.0,00:00:00,False,False,00:00:00,83.89848,168.70587,02:00:39,4878000.0,00:02:38,False,105,2022-06-08 18:31:01.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 15:52:25+00:00,2022-06-08 17:53:04+00:00,00:37:57.063000,"{'x': -73.8303451538086, 'y': 45.45743179321289}",168.70587,02:00:39,00:37:57.063000,{'id': 'bBE'},UnknownDriverId,b13D2E83
5095,0.0,00:00:00,False,False,00:00:00,5.975947,1.0557506,00:10:36,9946440.0,00:04:41,False,46,2022-06-08 18:10:31.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:42:36+00:00,2022-06-08 17:53:12+00:00,00:17:19.063000,"{'x': -73.66507720947266, 'y': 45.496395111083984}",1.0557506,00:10:36,00:17:19.063000,{'id': 'bBF'},UnknownDriverId,b13D29BC
5096,0.0,00:00:00,False,False,00:00:00,21.749348,11.34553,00:31:17.937000,744120.0,00:06:15,False,77,2022-06-08 18:07:11+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:22:12.063000+00:00,2022-06-08 17:53:30+00:00,00:13:41,"{'x': -73.72554016113281, 'y': 45.459224700927734}",11.34553,00:31:17.937000,00:13:41,{'id': 'b96'},UnknownDriverId,b13D28C9
5097,0.0,00:00:00,False,False,00:00:00,7.048871,0.048827138,00:00:24.937000,21087360.0,00:05:47,False,14,2022-06-08 18:50:52+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:53:35.063000+00:00,2022-06-08 17:54:00+00:00,00:56:52,"{'x': -73.7017593383789, 'y': 45.454952239990234}",0.048827138,00:00:24.937000,00:56:52,{'id': 'b48'},UnknownDriverId,b13D3315
5098,0.0,00:00:00,False,False,07:31:46.063000,8.688988,0.060188137,00:00:24.937000,75131640.0,00:00:07,False,9,2022-06-09 04:31:46.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:55:05.063000+00:00,2022-06-08 17:55:30+00:00,10:36:16.063000,"{'x': -73.70234680175781, 'y': 45.45576858520508}",0.060188137,00:00:24.937000,03:04:30,{'id': 'b63'},UnknownDriverId,b13D8723
5099,0.0,00:00:00,False,False,00:00:00,27.675611,32.97193,01:11:28.937000,61918528.993,00:04:35,False,94,2022-06-08 18:00:16+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 16:44:12.063000+00:00,2022-06-08 17:55:41+00:00,00:04:35,"{'x': -73.70079040527344, 'y': 45.46516418457031}",32.97193,01:11:28.937000,00:04:35,{'id': 'b66'},"{'id': 'b81', 'isDriver': True}",b13D2723
5100,0.0,00:00:00,False,False,00:00:00,5.1630917,0.044459954,00:00:31,4418640.0,00:05:34,False,5,2022-06-08 18:12:50.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:55:13+00:00,2022-06-08 17:55:44+00:00,00:17:06.063000,"{'x': -73.70580291748047, 'y': 45.456180572509766}",0.044459954,00:00:31,00:17:06.063000,{'id': 'b5B'},"{'id': 'b7D', 'isDriver': True}",b13D2A78
5101,0.0,00:00:00,False,False,00:00:00,29.581573,9.391632,00:19:02.937000,946440.0,00:00:21,False,76,2022-06-08 18:05:34.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:37:05.063000+00:00,2022-06-08 17:56:08+00:00,00:09:26.063000,"{'x': -73.74302673339844, 'y': 45.49588394165039}",9.391632,00:19:02.936999,00:09:26.063000,{'id': 'bE2'},UnknownDriverId,b13D28B2
5102,0.0,00:00:00,False,False,00:00:00,50.46021,40.157917,00:47:45,30547942.0,00:05:07,False,98,2022-06-08 18:01:32+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-08 17:08:40+00:00,2022-06-08 17:56:25+00:00,00:05:07,"{'x': -73.69781494140625, 'y': 45.45832824707031}",40.157917,00:47:45,00:05:07,{'id': 'bC7'},UnknownDriverId,b13D27B0
